climateID,weatherID,date,jday,hour,temperature,rh,wind,rain,srad
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,5,20.18,78.0,3.81,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,6,19.9,79.5,3.64,0.0,0.372
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,7,22.09,71.1,4.07,0.0,0.8904
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,8,24.27,63.7,4.69,0.0,1.3981
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,9,26.46,57.2,5.46,0.0,1.923
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,10,28.66,49.8,4.48,0.0,2.4491
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,11,30.86,43.4,3.82,0.0,2.8801
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,12,33.05,37.9,3.68,0.0,3.086
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,13,34.05,32.5,4.03,0.0,3.2233
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,14,35.05,27.6,4.47,0.0,3.138
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,15,36.05,23.0,4.98,0.0,2.8803
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,16,35.89,22.2,4.65,0.0,2.4351
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,17,35.74,21.3,4.35,0.0,1.8013
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,18,35.59,20.3,4.1,0.0,1.2204
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,19,33.67,22.1,2.38,0.0,0.6532
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,20,31.75,24.1,0.7,0.0,0.097
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,21,29.83,26.3,1.15,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,22,28.2,29.3,1.58,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-12,164,23,26.58,32.7,2.59,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,0,24.96,36.5,3.73,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,1,24.0,38.7,3.83,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,2,23.04,41.1,4.04,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,3,22.09,43.6,4.35,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,4,21.79,44.7,4.13,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,5,21.5,45.8,4.05,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,6,21.2,47.0,4.09,0.0,0.3801
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,7,23.61,44.5,3.29,0.0,0.9091
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,8,26.01,41.9,2.81,0.0,1.4275
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,9,28.42,39.3,2.81,0.0,1.937
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,10,29.61,38.1,3.28,0.0,2.4672
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,11,30.8,36.9,4.74,0.0,2.9016
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,12,32.0,35.6,6.56,0.0,3.0723
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,13,31.73,38.6,6.57,0.0,3.2095
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,14,31.46,41.6,6.7,0.0,3.1253
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,15,31.19,44.7,6.93,0.0,2.7042
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,16,30.36,47.3,6.77,0.0,2.2871
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,17,29.53,50.1,6.69,0.0,1.6928
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,18,28.7,53.1,6.71,0.0,1.1643
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,19,26.77,59.9,5.83,0.0,0.625
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,20,24.85,67.7,4.95,0.0,0.096
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,21,22.92,76.7,4.06,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,22,21.93,78.2,3.96,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-13,165,23,20.94,79.7,3.85,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,0,19.95,81.0,3.76,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,1,19.33,80.9,3.6,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,2,18.7,80.8,3.46,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,3,18.08,80.4,3.32,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,4,18.07,78.5,3.53,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,5,18.06,76.5,3.83,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,6,18.04,74.6,4.2,0.0,0.3203
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,7,19.55,70.2,4.7,0.0,0.7661
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,8,21.05,66.1,5.47,0.0025,1.203
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,9,22.56,62.1,6.41,0.0,1.7872
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,10,23.94,59.5,6.83,0.0,2.2766
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,11,25.32,56.9,7.28,0.0,2.6778
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,12,26.69,54.5,7.79,0.0546,2.1514
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,13,27.26,53.4,7.81,0.2723,2.2478
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,14,27.83,52.4,7.85,0.0,2.1893
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,15,28.39,51.5,7.88,0.0,1.8804
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,16,28.19,51.7,7.28,0.0043,1.5909
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,17,27.99,51.9,6.7,0.2388,1.1783
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,18,27.8,52.0,6.12,0.0,0.8736
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,19,26.67,57.5,5.92,0.0,0.4702
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,20,25.55,63.4,5.82,2.4404,0.0744
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,21,24.42,70.0,5.8,8.1956,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,22,23.98,74.6,6.31,7.0027,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-14,166,23,23.55,79.4,6.81,2.9899,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,0,23.11,84.4,7.31,1.5493,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,1,22.55,84.9,6.63,0.0055,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,2,22.0,85.3,5.96,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,3,21.45,85.6,5.28,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,4,21.34,87.2,4.77,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,5,21.23,88.8,4.27,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,6,21.13,90.3,3.81,0.0,0.3278
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,7,22.44,83.6,3.63,0.0,0.7842
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,8,23.75,77.4,3.72,0.0,1.2316
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,9,25.07,71.8,4.04,0.0,1.7195
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,10,26.63,63.5,3.84,0.0,2.1907
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,11,28.2,56.3,3.7,0.0,2.5771
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,12,29.77,49.8,3.64,0.0,2.9838
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,13,30.79,44.0,3.6,0.0,3.1181
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,14,31.81,38.7,3.59,0.0,3.0375
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,15,32.83,33.9,3.64,0.0,2.851
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,16,32.66,33.4,3.89,0.0,2.4131
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,17,32.5,32.8,4.21,0.0,1.7882
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,18,32.33,32.2,4.57,0.0,1.1882
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,19,30.2,37.3,4.39,0.0,0.6411
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,20,28.08,43.2,4.26,0.0,0.1042
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,21,25.95,50.1,4.17,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,22,25.1,52.1,4.16,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-15,167,23,24.26,54.2,4.15,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,0,23.42,56.3,4.14,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,1,22.66,58.9,4.0,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,2,21.91,61.5,3.87,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,3,21.15,64.3,3.76,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,4,21.04,65.2,3.34,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,5,20.93,66.2,2.98,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,6,20.81,67.2,2.68,0.0,0.3741
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,7,22.89,63.4,1.86,0.0,0.8957
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,8,24.96,59.6,1.05,0.0,1.4071
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,9,27.04,56.0,0.25,0.0,1.92
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,10,28.65,49.9,1.37,0.0,2.4465
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,11,30.26,44.5,2.76,0.0,2.8785
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,12,31.87,39.8,4.17,0.0,2.9622
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,13,32.28,40.2,4.61,0.0,3.0961
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,14,32.68,40.7,5.31,0.0,3.0167
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,15,33.08,41.1,6.15,0.0,2.7691
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,16,32.41,41.1,5.99,0.0,2.3446
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,17,31.74,40.9,5.83,0.0,1.7383
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,18,31.06,40.8,5.68,0.0,1.1765
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,19,29.01,48.3,5.25,0.0,0.6363
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,20,26.95,57.2,5.14,0.0,0.1059
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,21,24.9,67.6,5.35,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,22,24.7,69.7,4.86,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-16,168,23,24.5,71.8,4.76,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,0,24.3,73.9,5.05,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,1,24.09,75.9,4.38,0.0083,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,2,23.88,77.9,3.7,2.7122,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,3,23.66,80.0,3.03,0.0022,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,4,23.1,82.7,3.07,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,5,22.54,85.5,3.15,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,6,21.98,88.4,3.28,0.0,0.3654
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,7,22.9,82.7,3.8,0.0,0.8757
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,8,23.81,77.4,4.44,0.0,1.3763
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,9,24.73,72.4,5.16,0.0,1.9016
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,10,26.35,67.5,5.25,0.0,2.4236
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,11,27.97,63.0,5.37,0.0,2.852
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,12,29.59,58.8,5.51,0.0,3.0468
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,13,30.91,53.6,6.74,0.0,3.185
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,14,32.23,48.8,7.98,0.0,3.104
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,15,33.55,44.6,9.24,0.0,2.8233
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,16,33.45,42.7,10.14,0.0,2.3912
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,17,33.35,40.9,11.07,0.0,1.7738
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,18,33.24,39.0,11.99,0.0,1.1721
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,19,31.71,43.1,11.38,0.0,0.6352
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,20,30.18,47.7,10.78,0.0,0.108
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,21,28.64,52.8,10.2,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,22,27.89,55.9,10.64,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-17,169,23,27.13,59.2,11.13,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,0,26.38,62.7,11.66,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,1,25.79,65.5,10.99,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,2,25.21,68.3,10.37,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,3,24.62,71.4,9.84,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,4,24.13,74.0,7.71,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,5,23.64,76.7,5.7,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,6,23.15,79.5,3.99,0.0,0.2918
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,7,22.98,75.1,2.89,0.0,0.7005
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,8,22.82,70.6,5.64,0.0,1.1014
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,9,22.65,65.9,9.28,0.0,1.7299
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,10,23.19,62.4,8.84,0.0,2.2052
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,11,23.73,59.0,8.44,0.0,2.5954
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,12,24.26,55.8,8.11,0.0,2.9744
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,13,24.66,53.3,7.51,0.0,3.1099
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,14,25.05,50.9,6.95,0.0,3.0314
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,15,25.44,48.7,6.41,0.0,2.6991
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,16,24.99,49.7,5.94,0.0,2.2867
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,17,24.54,50.8,5.59,0.0,1.6971
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,18,24.09,51.9,5.38,0.0,1.1638
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,19,21.79,56.7,4.83,0.0,0.6319
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,20,19.48,61.9,4.3,0.0,0.1095
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,21,17.18,67.5,3.8,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,22,16.44,69.9,3.7,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-18,170,23,15.71,72.4,3.61,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,0,14.97,75.0,3.52,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,1,14.84,74.4,3.75,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,2,14.7,73.9,4.04,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,3,14.57,73.3,4.37,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,4,14.71,72.2,4.45,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,5,14.86,71.1,4.54,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,6,15.0,70.1,4.65,0.0,0.3665
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,7,15.86,62.6,4.86,0.0,0.8814
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,8,16.71,55.7,5.28,0.0,1.3866
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,9,17.57,49.4,5.85,0.0,1.7996
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,10,18.88,49.5,5.67,0.0,2.2946
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,11,20.19,49.3,5.56,0.0,2.7013
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,12,21.5,48.9,5.52,0.0,2.3935
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,13,22.1,50.0,5.84,0.0,2.503
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,14,22.7,51.0,6.15,0.0,2.4403
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,15,23.3,51.9,6.5,0.0,1.9403
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,16,23.34,53.5,7.1,0.0,1.6444
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,17,23.38,55.0,7.71,0.0,1.2209
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,18,23.41,56.6,8.31,0.0,0.9563
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,19,22.14,60.0,7.56,0.0,0.5201
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,20,20.86,63.7,6.83,0.0,0.0917
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,21,19.58,67.6,6.12,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,22,19.3,70.8,5.76,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-19,171,23,19.02,74.0,5.46,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,0,18.73,77.4,5.25,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,1,18.27,80.7,4.82,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,2,17.81,84.1,4.41,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,3,17.35,87.6,4.02,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,4,17.82,86.3,4.66,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,5,18.29,85.0,5.35,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,6,18.77,83.6,6.08,0.0,0.3579
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,7,20.58,78.7,6.91,0.0,0.8628
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,8,22.39,74.0,7.8,0.0,1.3583
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,9,24.2,69.6,8.69,0.0,1.7552
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,10,25.96,61.9,9.22,0.0,2.2386
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,11,27.73,55.1,9.77,0.0,2.6358
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,12,29.49,49.1,10.34,0.0,2.9147
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,13,30.47,45.4,10.54,0.0,3.0486
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,14,31.45,42.0,10.73,0.0,2.9728
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,15,32.43,38.9,10.93,0.0,2.8279
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,16,32.06,39.1,10.92,0.0,2.3972
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,17,31.69,39.3,10.91,0.0,1.7806
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,18,31.32,39.5,10.93,0.0,1.174
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,19,29.54,44.9,9.57,0.0,0.6395
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,20,27.75,51.2,8.22,0.0,0.1143
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,21,25.97,58.4,6.86,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,22,25.36,61.5,6.83,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-20,172,23,24.74,64.9,6.8,1.3055,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,0,24.13,68.5,6.79,0.4687,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,1,23.53,71.1,6.23,0.5035,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,2,22.93,73.9,5.69,0.0026,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,3,22.33,76.8,5.15,0.0269,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,4,22.01,78.0,4.8,0.0099,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,5,21.7,79.2,4.46,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,6,21.39,80.4,4.12,0.0,0.3582
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,7,22.56,76.1,4.99,0.0,0.8659
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,8,23.73,72.1,5.86,0.0,1.3644
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,9,24.9,68.3,6.73,0.0,1.837
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,10,26.63,61.3,6.92,0.0,2.3436
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,11,28.36,55.1,7.1,0.0,2.7601
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,12,30.09,49.6,7.29,0.0,2.6137
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,13,30.65,48.2,7.12,0.0,2.7343
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,14,31.21,46.8,6.97,0.0,2.6668
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,15,31.78,45.5,6.83,1.2509,1.3599
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,16,31.12,47.2,6.19,21.9503,1.1531
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,17,30.47,49.0,5.59,0.0,0.8568
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,18,29.81,50.9,5.06,0.0,0.849
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,19,28.61,55.4,3.81,0.0,0.4631
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,20,27.41,60.3,2.97,0.0,0.0838
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,21,26.21,65.7,2.89,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,22,25.67,67.7,2.95,0.0053,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-21,173,23,25.13,69.7,3.03,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,0,24.6,71.8,3.09,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,1,24.09,75.8,1.75,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,2,23.59,80.0,0.44,3.7814,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,3,23.09,84.4,0.96,3.734,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,4,22.53,86.7,1.18,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,5,21.98,89.0,1.72,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,6,21.43,91.4,2.37,0.0,0.3576
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,7,22.55,86.3,2.88,0.0,0.8671
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,8,23.67,81.5,3.49,0.0,1.3675
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,9,24.8,77.0,4.15,0.0,1.8952
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,10,26.09,68.0,4.57,0.0,2.4186
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,11,27.39,60.0,5.0,0.0,2.8491
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,12,28.68,52.8,5.45,0.0,3.0609
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,13,29.34,49.6,4.74,0.0,3.2027
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,14,30.0,46.6,4.1,0.0,3.1243
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,15,30.66,43.7,3.57,0.0,2.8764
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,16,30.46,43.1,2.66,0.0,2.4396
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,17,30.26,42.4,1.86,0.0,1.8133
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,18,30.06,41.8,1.38,0.0,1.216
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,19,28.24,47.2,1.81,0.0,0.664
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,20,26.42,53.4,2.41,0.0,0.1214
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,21,24.59,60.6,3.07,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,22,23.78,63.5,3.1,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-22,174,23,22.96,66.6,3.37,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-23,175,0,22.15,69.8,3.82,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-23,175,1,21.57,72.6,3.82,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-23,175,2,20.98,75.5,3.84,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-23,175,3,20.4,78.4,3.89,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-23,175,4,20.08,80.5,3.65,0.0,0.0
Proj_NE_Weather,Proj_NE_weather,2024-06-23,175,5,19.76,82.6,3.42,0.0,0.0
