Dummy,ClimateID, WeatherID,jday,date,Hour,Srad,wind,RH,rain,tmax,tmin,temperature,CO2
Wye,Wye,Wye,189,7/8/2006,1,0,,97.4,0,,,16.78,
Wye,Wye,Wye,189,7/8/2006,2,0,,99.1,0,,,16.79,
Wye,Wye,Wye,189,7/8/2006,3,0,,99.6,0,,,16.59,
Wye,Wye,Wye,189,7/8/2006,4,0,,100,0,,,17,
Wye,Wye,Wye,189,7/8/2006,5,0,,100.2,0,,,17.18,
Wye,Wye,Wye,189,7/8/2006,6,0.1152,,100.4,0,,,17.41,
Wye,Wye,Wye,189,7/8/2006,7,0.4464,,100.3,0,,,18.84,
Wye,Wye,Wye,189,7/8/2006,8,0.8964,,87.4,0,,,20.9,
Wye,Wye,Wye,189,7/8/2006,9,0.8928,,76.6,0,,,22.14,
Wye,Wye,Wye,189,7/8/2006,10,1.3392,,70.2,0,,,23.44,
Wye,Wye,Wye,189,7/8/2006,11,1.2132,,67.26,0,,,23.94,
Wye,Wye,Wye,189,7/8/2006,12,1.2276,,66.98,0,,,24.47,
Wye,Wye,Wye,189,7/8/2006,13,1.3824,,62.67,0,,,25.15,
Wye,Wye,Wye,189,7/8/2006,14,1.8972,,57.34,0,,,25.64,
Wye,Wye,Wye,189,7/8/2006,15,2.3148,,53.37,0,,,26.28,
Wye,Wye,Wye,189,7/8/2006,16,1.512,,53.75,0,,,25.93,
Wye,Wye,Wye,189,7/8/2006,17,1.404,,51.64,0,,,25.73,
Wye,Wye,Wye,189,7/8/2006,18,0.7524,,54.85,0,,,25.03,
Wye,Wye,Wye,189,7/8/2006,19,0.126,,67.39,0,,,23,
Wye,Wye,Wye,189,7/8/2006,20,0,,77.5,0,,,21.45,
Wye,Wye,Wye,189,7/8/2006,21,0,,85.9,0,,,20.57,
Wye,Wye,Wye,189,7/8/2006,22,0,,88.8,0,,,19.56,
Wye,Wye,Wye,189,7/8/2006,23,0,,90.6,0,,,18.77,
Wye,Wye,Wye,189,7/8/2006,24,0,,91.8,0,,,18.53,
Wye,Wye,Wye,190,7/9/2006,1,0,,94.2,0,,,18.1,
Wye,Wye,Wye,190,7/9/2006,2,0,,97.6,0,,,17.45,
Wye,Wye,Wye,190,7/9/2006,3,0,,94.7,0,,,18.2,
Wye,Wye,Wye,190,7/9/2006,4,0,,83.8,0,,,20.59,
Wye,Wye,Wye,190,7/9/2006,5,0,,85.9,0,,,20.22,
Wye,Wye,Wye,190,7/9/2006,6,0.1296,,97.4,0,,,18.07,
Wye,Wye,Wye,190,7/9/2006,7,0.6948,,91.8,0,,,20.89,
Wye,Wye,Wye,190,7/9/2006,8,1.332,,70.2,0,,,23.43,
Wye,Wye,Wye,190,7/9/2006,9,1.9368,,66.42,0,,,24.36,
Wye,Wye,Wye,190,7/9/2006,10,2.4876,,62.4,0,,,25.27,
Wye,Wye,Wye,190,7/9/2006,11,2.8728,,60.79,0,,,26.12,
Wye,Wye,Wye,190,7/9/2006,12,3.1392,,55.9,0,,,26.4,
Wye,Wye,Wye,190,7/9/2006,13,3.2112,,51.89,0,,,26.93,
Wye,Wye,Wye,190,7/9/2006,14,3.06,,52.87,0,,,27.09,
Wye,Wye,Wye,190,7/9/2006,15,2.4768,,50.92,0,,,27.06,
Wye,Wye,Wye,190,7/9/2006,16,1.8612,,52.3,0,,,27.11,
Wye,Wye,Wye,190,7/9/2006,17,1.1556,,55.29,0,,,26.59,
Wye,Wye,Wye,190,7/9/2006,18,0.6408,,56.3,0,,,26.03,
Wye,Wye,Wye,190,7/9/2006,19,0.1764,,55.91,0,,,25.28,
Wye,Wye,Wye,190,7/9/2006,20,0.0144,,58.45,0,,,24.32,
Wye,Wye,Wye,190,7/9/2006,21,0,,67.72,0,,,23.18,
Wye,Wye,Wye,190,7/9/2006,22,0,,76.8,0,,,23.06,
Wye,Wye,Wye,190,7/9/2006,23,0,,80.5,0,,,23,
Wye,Wye,Wye,190,7/9/2006,24,0,,75.3,0,,,23.38,
Wye,Wye,Wye,191,7/10/2006,1,0,,66.33,0,,,24.01,
Wye,Wye,Wye,191,7/10/2006,2,0,,69.74,0,,,23.68,
Wye,Wye,Wye,191,7/10/2006,3,0,,71.4,0,,,23.42,
Wye,Wye,Wye,191,7/10/2006,4,0,,73.1,0,,,23.2,
Wye,Wye,Wye,191,7/10/2006,5,0,,77.2,0,,,22.77,
Wye,Wye,Wye,191,7/10/2006,6,0.1332,,79.9,0,,,22.51,
Wye,Wye,Wye,191,7/10/2006,7,0.6156,,79,0,,,23.22,
Wye,Wye,Wye,191,7/10/2006,8,1.2024,,76.2,0,,,24.04,
Wye,Wye,Wye,191,7/10/2006,9,1.836,,73.7,0,,,24.83,
Wye,Wye,Wye,191,7/10/2006,10,2.3508,,72.1,0,,,25.37,
Wye,Wye,Wye,191,7/10/2006,11,2.7972,,69.86,0,,,26.11,
Wye,Wye,Wye,191,7/10/2006,12,3.0564,,67.98,0,,,26.92,
Wye,Wye,Wye,191,7/10/2006,13,3.0852,,66.08,0,,,27.42,
Wye,Wye,Wye,191,7/10/2006,14,2.9052,,64.78,0,,,28,
Wye,Wye,Wye,191,7/10/2006,15,2.6028,,61.61,0,,,28.57,
Wye,Wye,Wye,191,7/10/2006,16,2.0412,,60.5,0,,,28.82,
Wye,Wye,Wye,191,7/10/2006,17,1.3788,,61.82,0,,,28.62,
Wye,Wye,Wye,191,7/10/2006,18,0.702,,63.79,0,,,27.95,
Wye,Wye,Wye,191,7/10/2006,19,0.234,,66.06,0,,,27.13,
Wye,Wye,Wye,191,7/10/2006,20,0.0072,,67.69,0,,,26.37,
Wye,Wye,Wye,191,7/10/2006,21,0,,71.2,0,,,25.61,
Wye,Wye,Wye,191,7/10/2006,22,0,,77.7,0,,,25.13,
Wye,Wye,Wye,191,7/10/2006,23,0,,85.3,0,,,24.62,
Wye,Wye,Wye,191,7/10/2006,24,0,,89.1,0,,,24.44,
Wye,Wye,Wye,192,7/11/2006,1,0,,89.5,0,,,24.41,
Wye,Wye,Wye,192,7/11/2006,2,0,,85.6,0,,,24.66,
Wye,Wye,Wye,192,7/11/2006,3,0,,83.8,0,,,24.74,
Wye,Wye,Wye,192,7/11/2006,4,0,,78.7,0,,,25.28,
Wye,Wye,Wye,192,7/11/2006,5,0,,77.9,0,,,25.19,
Wye,Wye,Wye,192,7/11/2006,6,0.126,,83.9,0,,,24.4,
Wye,Wye,Wye,192,7/11/2006,7,0.5688,,79.2,0,,,25.49,
Wye,Wye,Wye,192,7/11/2006,8,1.1628,,76,0,,,26.22,
Wye,Wye,Wye,192,7/11/2006,9,1.8036,,73.6,0,,,26.99,
Wye,Wye,Wye,192,7/11/2006,10,2.358,,72.4,0,,,27.66,
Wye,Wye,Wye,192,7/11/2006,11,2.6496,,70.9,0,,,28.42,
Wye,Wye,Wye,192,7/11/2006,12,2.9664,,69.22,0,,,29.02,
Wye,Wye,Wye,192,7/11/2006,13,3.0168,,67.57,0,,,29.56,
Wye,Wye,Wye,192,7/11/2006,14,2.7108,,64.11,0,,,30.07,
Wye,Wye,Wye,192,7/11/2006,15,2.124,,62.59,0,,,30.29,
Wye,Wye,Wye,192,7/11/2006,16,1.2708,,63.88,0,,,29.94,
Wye,Wye,Wye,192,7/11/2006,17,1.116,,66.04,0,,,29.78,
Wye,Wye,Wye,192,7/11/2006,18,0.7956,,67.83,0,,,29.68,
Wye,Wye,Wye,192,7/11/2006,19,0.162,,73.9,0,,,28.53,
Wye,Wye,Wye,192,7/11/2006,20,0.0108,,79.2,0,,,27.5,
Wye,Wye,Wye,192,7/11/2006,21,0,,80.1,0,,,26.99,
Wye,Wye,Wye,192,7/11/2006,22,0,,81.3,0,,,26.57,
Wye,Wye,Wye,192,7/11/2006,23,0,,85.4,0,,,26.12,
Wye,Wye,Wye,192,7/11/2006,24,0,,86.1,0,,,26.26,
Wye,Wye,Wye,193,7/12/2006,1,0,,85.4,0,,,26.28,
Wye,Wye,Wye,193,7/12/2006,2,0,,80.8,0,,,26.57,
Wye,Wye,Wye,193,7/12/2006,3,0,,80.4,0,,,26.38,
Wye,Wye,Wye,193,7/12/2006,4,0,,79.3,0,,,26.29,
Wye,Wye,Wye,193,7/12/2006,5,0,,80,0,,,26.05,
Wye,Wye,Wye,193,7/12/2006,6,0.108,,78,0,,,26.06,
Wye,Wye,Wye,193,7/12/2006,7,0.2484,,77.2,0,,,26.17,
Wye,Wye,Wye,193,7/12/2006,8,0.7164,,78.2,0,,,26.48,
Wye,Wye,Wye,193,7/12/2006,9,0.8676,,79.1,0,,,26.84,
Wye,Wye,Wye,193,7/12/2006,10,1.7316,,76.5,0,,,27.84,
Wye,Wye,Wye,193,7/12/2006,11,2.7468,,73.5,0,,,28.66,
Wye,Wye,Wye,193,7/12/2006,12,2.7756,,70.1,0,,,29.73,
Wye,Wye,Wye,193,7/12/2006,13,2.9808,,68.95,0,,,30.53,
Wye,Wye,Wye,193,7/12/2006,14,2.7252,,67.76,0,,,30.77,
Wye,Wye,Wye,193,7/12/2006,15,1.6236,,66.27,0,,,30.57,
Wye,Wye,Wye,193,7/12/2006,16,0.846,,67.89,0,,,30.28,
Wye,Wye,Wye,193,7/12/2006,17,0.0936,,72.4,7.366,,,27.41,
Wye,Wye,Wye,193,7/12/2006,18,0.2736,,96.5,0.508,,,23.29,
Wye,Wye,Wye,193,7/12/2006,19,0.1548,,95.9,3.048,,,24.16,
Wye,Wye,Wye,193,7/12/2006,20,0,,95.9,1.27,,,23.06,
Wye,Wye,Wye,193,7/12/2006,21,0,,95.3,0,,,23.69,
Wye,Wye,Wye,193,7/12/2006,22,0.0036,,90.6,0,,,24.54,
Wye,Wye,Wye,193,7/12/2006,23,0,,92.5,0,,,24.19,
Wye,Wye,Wye,193,7/12/2006,24,0,,92.2,0,,,24.5,
Wye,Wye,Wye,194,7/13/2006,1,0,,90.1,0,,,24.93,
Wye,Wye,Wye,194,7/13/2006,2,0,,89.9,0,,,25.34,
Wye,Wye,Wye,194,7/13/2006,3,0,,89.8,0,,,25.44,
Wye,Wye,Wye,194,7/13/2006,4,0,,85.5,0,,,25.83,
Wye,Wye,Wye,194,7/13/2006,5,0,,85.8,0,,,25.72,
Wye,Wye,Wye,194,7/13/2006,6,0.09,,85.7,0,,,25.74,
Wye,Wye,Wye,194,7/13/2006,7,0.4176,,86.5,0,,,25.75,
Wye,Wye,Wye,194,7/13/2006,8,0.6012,,88.6,0,,,25.5,
Wye,Wye,Wye,194,7/13/2006,9,0.5436,,88.4,0,,,25.69,
Wye,Wye,Wye,194,7/13/2006,10,1.3068,,86.8,0,,,26.39,
Wye,Wye,Wye,194,7/13/2006,11,1.3788,,85.6,0,,,26.96,
Wye,Wye,Wye,194,7/13/2006,12,1.0728,,86.2,0,,,27.08,
Wye,Wye,Wye,194,7/13/2006,13,1.4616,,88.4,0.254,,,27,
Wye,Wye,Wye,194,7/13/2006,14,1.3428,,84.3,0,,,27.6,
Wye,Wye,Wye,194,7/13/2006,15,2.088,,79,0,,,28.65,
Wye,Wye,Wye,194,7/13/2006,16,1.2384,,78,0,,,28.4,
Wye,Wye,Wye,194,7/13/2006,17,1.2276,,73.7,0,,,28.88,
Wye,Wye,Wye,194,7/13/2006,18,0.504,,75.2,0,,,28.16,
Wye,Wye,Wye,194,7/13/2006,19,0.1908,,82.4,0,,,27.42,
Wye,Wye,Wye,194,7/13/2006,20,0.0216,,88.2,0,,,26.61,
Wye,Wye,Wye,194,7/13/2006,21,0,,95,0,,,25.45,
Wye,Wye,Wye,194,7/13/2006,22,0,,97.3,0,,,24.55,
Wye,Wye,Wye,194,7/13/2006,23,0,,97.8,0,,,24.37,
Wye,Wye,Wye,194,7/13/2006,24,0,,98.9,0,,,23.89,
Wye,Wye,Wye,195,7/14/2006,1,0,,99.5,0,,,23.44,
Wye,Wye,Wye,195,7/14/2006,2,0,,99.9,0,,,23.37,
Wye,Wye,Wye,195,7/14/2006,3,0,,100.2,0,,,23.19,
Wye,Wye,Wye,195,7/14/2006,4,0,,100.4,0,,,22.95,
Wye,Wye,Wye,195,7/14/2006,5,0,,100.5,0,,,22.86,
Wye,Wye,Wye,195,7/14/2006,6,0.1404,,100.6,0,,,22.83,
Wye,Wye,Wye,195,7/14/2006,7,0.5328,,100.6,0,,,23.86,
Wye,Wye,Wye,195,7/14/2006,8,1.1088,,92.2,0,,,25.36,
Wye,Wye,Wye,195,7/14/2006,9,1.566,,78.3,0,,,27.03,
Wye,Wye,Wye,195,7/14/2006,10,2.2608,,72.5,0,,,28.13,
Wye,Wye,Wye,195,7/14/2006,11,2.1096,,71.3,0,,,28.61,
Wye,Wye,Wye,195,7/14/2006,12,1.8972,,70.3,0,,,28.86,
Wye,Wye,Wye,195,7/14/2006,13,2.2068,,67.91,0,,,29.1,
Wye,Wye,Wye,195,7/14/2006,14,2.7684,,64.41,0,,,29.68,
Wye,Wye,Wye,195,7/14/2006,15,2.5884,,63.01,0,,,29.9,
Wye,Wye,Wye,195,7/14/2006,16,2.0556,,64.55,0,,,29.74,
Wye,Wye,Wye,195,7/14/2006,17,1.26,,64.66,0,,,29.42,
Wye,Wye,Wye,195,7/14/2006,18,0.5364,,71.6,0,,,28.47,
Wye,Wye,Wye,195,7/14/2006,19,0.1296,,82.5,0,,,27.14,
Wye,Wye,Wye,195,7/14/2006,20,0,,83.8,0,,,25.98,
Wye,Wye,Wye,195,7/14/2006,21,0,,92.2,0,,,24.86,
Wye,Wye,Wye,195,7/14/2006,22,0,,96.6,0,,,23.89,
Wye,Wye,Wye,195,7/14/2006,23,0,,98.2,0,,,23.32,
Wye,Wye,Wye,195,7/14/2006,24,0,,99.3,0,,,23.1,
Wye,Wye,Wye,196,7/15/2006,1,0,,99.8,0,,,22.83,
Wye,Wye,Wye,196,7/15/2006,2,0,,100.1,0,,,22.72,
Wye,Wye,Wye,196,7/15/2006,3,0,,100.2,0,,,22.75,
Wye,Wye,Wye,196,7/15/2006,4,0,,100.2,0,,,22.61,
Wye,Wye,Wye,196,7/15/2006,5,0,,100.3,0,,,22.7,
Wye,Wye,Wye,196,7/15/2006,6,0.1332,,100.4,0,,,22.77,
Wye,Wye,Wye,196,7/15/2006,7,0.3276,,100.4,0,,,23.11,
Wye,Wye,Wye,196,7/15/2006,8,0.594,,100.4,0,,,23.77,
Wye,Wye,Wye,196,7/15/2006,9,0.3888,,100.1,0,,,24.44,
Wye,Wye,Wye,196,7/15/2006,10,0.5652,,97.6,0,,,25.37,
Wye,Wye,Wye,196,7/15/2006,11,0.954,,92.9,0,,,26.39,
Wye,Wye,Wye,196,7/15/2006,12,1.1484,,88.2,0,,,27.05,
Wye,Wye,Wye,196,7/15/2006,13,1.296,,88.9,0,,,27.4,
Wye,Wye,Wye,196,7/15/2006,14,2.7108,,78.8,0,,,28.94,
Wye,Wye,Wye,196,7/15/2006,15,2.2572,,73.3,0,,,29.46,
Wye,Wye,Wye,196,7/15/2006,16,2.016,,69.8,0,,,30.21,
Wye,Wye,Wye,196,7/15/2006,17,0.324,,77.7,3.556,,,28.89,
Wye,Wye,Wye,196,7/15/2006,18,0.1332,,93.7,27.94,,,25.21,
Wye,Wye,Wye,196,7/15/2006,19,0.3348,,96.9,0.508,,,23.84,
Wye,Wye,Wye,196,7/15/2006,20,0.018,,98.9,0,,,23.53,
Wye,Wye,Wye,196,7/15/2006,21,0,,99.8,0,,,23.17,
Wye,Wye,Wye,196,7/15/2006,22,0,,100.2,0,,,22.97,
Wye,Wye,Wye,196,7/15/2006,23,0,,100.5,0,,,22.88,
Wye,Wye,Wye,196,7/15/2006,24,0,,100.6,0,,,22.77,
Wye,Wye,Wye,197,7/16/2006,1,0,,100.7,0,,,23,
Wye,Wye,Wye,197,7/16/2006,2,0,,100.8,0,,,23.25,
Wye,Wye,Wye,197,7/16/2006,3,0,,100.8,0,,,23.41,
Wye,Wye,Wye,197,7/16/2006,4,0,,100.9,0,,,22.95,
Wye,Wye,Wye,197,7/16/2006,5,0,,101,0.254,,,22.39,
Wye,Wye,Wye,197,7/16/2006,6,0.1044,,100.9,0,,,22.09,
Wye,Wye,Wye,197,7/16/2006,7,0.6876,,100.5,0,,,23.51,
Wye,Wye,Wye,197,7/16/2006,8,1.3392,,86.2,0,,,25.62,
Wye,Wye,Wye,197,7/16/2006,9,2.0124,,75.8,0,,,27.04,
Wye,Wye,Wye,197,7/16/2006,10,2.5848,,68.3,0,,,28.18,
Wye,Wye,Wye,197,7/16/2006,11,3.024,,64.81,0,,,29,
Wye,Wye,Wye,197,7/16/2006,12,3.2364,,62.15,0,,,29.85,
Wye,Wye,Wye,197,7/16/2006,13,3.132,,62.85,0,,,30.44,
Wye,Wye,Wye,197,7/16/2006,14,2.8656,,61.9,0,,,30.58,
Wye,Wye,Wye,197,7/16/2006,15,2.7504,,58.34,0,,,31.15,
Wye,Wye,Wye,197,7/16/2006,16,2.214,,56.41,0,,,31.17,
Wye,Wye,Wye,197,7/16/2006,17,1.5372,,54.32,0,,,31.15,
Wye,Wye,Wye,197,7/16/2006,18,0.9072,,56.99,0,,,30.46,
Wye,Wye,Wye,197,7/16/2006,19,0.2268,,67.46,0,,,28.58,
Wye,Wye,Wye,197,7/16/2006,20,0,,76.2,0,,,26.42,
Wye,Wye,Wye,197,7/16/2006,21,0,,82.6,0,,,25.2,
Wye,Wye,Wye,197,7/16/2006,22,0,,90.8,0,,,24.02,
Wye,Wye,Wye,197,7/16/2006,23,0,,94,0,,,23.36,
Wye,Wye,Wye,197,7/16/2006,24,0,,96.3,0,,,23.02,
Wye,Wye,Wye,198,7/17/2006,1,0,,98.2,0,,,22.89,
Wye,Wye,Wye,198,7/17/2006,2,0,,98.7,0,,,22.57,
Wye,Wye,Wye,198,7/17/2006,3,0,,99.3,0,,,22.16,
Wye,Wye,Wye,198,7/17/2006,4,0,,99.8,0,,,22.26,
Wye,Wye,Wye,198,7/17/2006,5,0,,99.8,0,,,22.35,
Wye,Wye,Wye,198,7/17/2006,6,0.1008,,99.3,0,,,22.57,
Wye,Wye,Wye,198,7/17/2006,7,0.594,,94.6,0,,,25.1,
Wye,Wye,Wye,198,7/17/2006,8,1.2384,,79.5,0,,,27.8,
Wye,Wye,Wye,198,7/17/2006,9,1.9152,,72.4,0,,,29.23,
Wye,Wye,Wye,198,7/17/2006,10,2.484,,69.12,0,,,30.09,
Wye,Wye,Wye,198,7/17/2006,11,2.916,,67.51,0,,,30.98,
Wye,Wye,Wye,198,7/17/2006,12,3.1428,,65.2,0,,,31.84,
Wye,Wye,Wye,198,7/17/2006,13,3.1644,,61.96,0,,,32.48,
Wye,Wye,Wye,198,7/17/2006,14,3.0096,,58.84,0,,,32.75,
Wye,Wye,Wye,198,7/17/2006,15,2.6352,,49.28,0,,,33.31,
Wye,Wye,Wye,198,7/17/2006,16,2.0844,,49.61,0,,,33.28,
Wye,Wye,Wye,198,7/17/2006,17,1.4472,,52.68,0,,,32.77,
Wye,Wye,Wye,198,7/17/2006,18,0.8172,,61.17,0,,,31.45,
Wye,Wye,Wye,198,7/17/2006,19,0.2124,,65.19,0,,,30.01,
Wye,Wye,Wye,198,7/17/2006,20,0,,66.72,0,,,29.09,
Wye,Wye,Wye,198,7/17/2006,21,0,,74.3,0,,,27.29,
Wye,Wye,Wye,198,7/17/2006,22,0,,77.3,0,,,26.21,
Wye,Wye,Wye,198,7/17/2006,23,0,,87.4,0,,,24.79,
Wye,Wye,Wye,198,7/17/2006,24,0,,91.4,0,,,24.44,
Wye,Wye,Wye,199,7/18/2006,1,0,,95.6,0,,,24.09,
Wye,Wye,Wye,199,7/18/2006,2,0,,97.5,0,,,24.13,
Wye,Wye,Wye,199,7/18/2006,3,0,,98.8,0,,,24.03,
Wye,Wye,Wye,199,7/18/2006,4,0,,99.3,0,,,23.82,
Wye,Wye,Wye,199,7/18/2006,5,0,,99.7,0,,,23.63,
Wye,Wye,Wye,199,7/18/2006,6,0.1152,,97.9,0,,,24.22,
Wye,Wye,Wye,199,7/18/2006,7,0.5904,,82.3,0,,,27.21,
Wye,Wye,Wye,199,7/18/2006,8,1.2204,,76.1,0,,,28.65,
Wye,Wye,Wye,199,7/18/2006,9,1.8216,,71.7,0,,,29.81,
Wye,Wye,Wye,199,7/18/2006,10,2.3472,,65.99,0,,,31.1,
Wye,Wye,Wye,199,7/18/2006,11,2.772,,62.83,0,,,32.25,
Wye,Wye,Wye,199,7/18/2006,12,2.9736,,55.58,0,,,33.31,
Wye,Wye,Wye,199,7/18/2006,13,2.952,,59.03,0,,,33.46,
Wye,Wye,Wye,199,7/18/2006,14,2.7936,,60.29,0,,,33.57,
Wye,Wye,Wye,199,7/18/2006,15,2.4696,,57.57,0,,,33.85,
Wye,Wye,Wye,199,7/18/2006,16,1.9584,,56.67,0,,,33.83,
Wye,Wye,Wye,199,7/18/2006,17,1.1304,,62.23,0,,,32.8,
Wye,Wye,Wye,199,7/18/2006,18,0.4392,,75.6,0,,,30.88,
Wye,Wye,Wye,199,7/18/2006,19,0.2628,,71.5,0,,,30.92,
Wye,Wye,Wye,199,7/18/2006,20,0,,74.1,0,,,29,
Wye,Wye,Wye,199,7/18/2006,21,0,,61.58,0,,,26.58,
Wye,Wye,Wye,199,7/18/2006,22,0,,63.43,0,,,25.02,
Wye,Wye,Wye,199,7/18/2006,23,0,,70.6,0,,,24.28,
Wye,Wye,Wye,199,7/18/2006,24,0,,82.1,0,,,23.1,
Wye,Wye,Wye,200,7/19/2006,1,0,,87.2,0,,,22.56,
Wye,Wye,Wye,200,7/19/2006,2,0,,91.1,0,,,21.97,
Wye,Wye,Wye,200,7/19/2006,3,0,,95.7,0,,,21.31,
Wye,Wye,Wye,200,7/19/2006,4,0,,97.2,0,,,21.15,
Wye,Wye,Wye,200,7/19/2006,5,0,,98.2,0,,,20.61,
Wye,Wye,Wye,200,7/19/2006,6,0.1044,,98.3,0,,,21.08,
Wye,Wye,Wye,200,7/19/2006,7,0.5832,,93,0,,,22.45,
Wye,Wye,Wye,200,7/19/2006,8,1.1952,,82,0,,,24.92,
Wye,Wye,Wye,200,7/19/2006,9,1.764,,71.4,0,,,27.07,
Wye,Wye,Wye,200,7/19/2006,10,2.2824,,66.42,0,,,28.16,
Wye,Wye,Wye,200,7/19/2006,11,2.736,,62.99,0,,,28.98,
Wye,Wye,Wye,200,7/19/2006,12,3.0024,,63.26,0,,,29.95,
Wye,Wye,Wye,200,7/19/2006,13,3.0672,,59.11,0,,,30.57,
Wye,Wye,Wye,200,7/19/2006,14,2.8836,,56.26,0,,,30.99,
Wye,Wye,Wye,200,7/19/2006,15,2.5056,,55.11,0,,,31.16,
Wye,Wye,Wye,200,7/19/2006,16,1.9728,,57.09,0,,,31.17,
Wye,Wye,Wye,200,7/19/2006,17,1.4004,,54.67,0,,,30.84,
Wye,Wye,Wye,200,7/19/2006,18,0.7488,,63.97,0,,,29.67,
Wye,Wye,Wye,200,7/19/2006,19,0.2268,,73.9,0,,,27.34,
Wye,Wye,Wye,200,7/19/2006,20,0,,75.2,0,,,25.7,
Wye,Wye,Wye,200,7/19/2006,21,0,,81.4,0,,,24.88,
Wye,Wye,Wye,200,7/19/2006,22,0,,90.9,0,,,24.14,
Wye,Wye,Wye,200,7/19/2006,23,0,,94,0,,,23.77,
Wye,Wye,Wye,200,7/19/2006,24,0,,96.9,0,,,22.99,
Wye,Wye,Wye,201,7/20/2006,1,0,,98.7,0,,,22.47,
Wye,Wye,Wye,201,7/20/2006,2,0,,99.4,0,,,22.1,
Wye,Wye,Wye,201,7/20/2006,3,0,,99.8,0,,,22.02,
Wye,Wye,Wye,201,7/20/2006,4,0,,100,0,,,21.99,
Wye,Wye,Wye,201,7/20/2006,5,0,,100.2,0,,,21.79,
Wye,Wye,Wye,201,7/20/2006,6,0.108,,100.3,0,,,21.87,
Wye,Wye,Wye,201,7/20/2006,7,0.5508,,99.4,0,,,22.78,
Wye,Wye,Wye,201,7/20/2006,8,1.1844,,91.4,0,,,24.44,
Wye,Wye,Wye,201,7/20/2006,9,1.386,,83.9,0,,,25.57,
Wye,Wye,Wye,201,7/20/2006,10,2.3652,,76.6,0,,,26.9,
Wye,Wye,Wye,201,7/20/2006,11,2.808,,69.66,0,,,28.09,
Wye,Wye,Wye,201,7/20/2006,12,3.0528,,68.09,0,,,28.83,
Wye,Wye,Wye,201,7/20/2006,13,3.15,,65.78,0,,,29.16,
Wye,Wye,Wye,201,7/20/2006,14,2.844,,65.23,0,,,29.27,
Wye,Wye,Wye,201,7/20/2006,15,2.4912,,61.34,0,,,29.55,
Wye,Wye,Wye,201,7/20/2006,16,1.9872,,59.62,0,,,29.68,
Wye,Wye,Wye,201,7/20/2006,17,1.3428,,60.59,0,,,29.59,
Wye,Wye,Wye,201,7/20/2006,18,0.7704,,63.64,0,,,29.13,
Wye,Wye,Wye,201,7/20/2006,19,0.2556,,69.01,0,,,28.27,
Wye,Wye,Wye,201,7/20/2006,20,0,,82.2,0,,,26.25,
Wye,Wye,Wye,201,7/20/2006,21,0,,91.2,0,,,25.1,
Wye,Wye,Wye,201,7/20/2006,22,0,,88.2,0,,,25.65,
Wye,Wye,Wye,201,7/20/2006,23,0,,87.7,0,,,26.02,
Wye,Wye,Wye,201,7/20/2006,24,0,,91,0,,,25.96,
Wye,Wye,Wye,202,7/21/2006,1,0,,93.2,0,,,25.79,
Wye,Wye,Wye,202,7/21/2006,2,0,,88.8,0,,,26.35,
Wye,Wye,Wye,202,7/21/2006,3,0,,82.1,0,,,27,
Wye,Wye,Wye,202,7/21/2006,4,0,,83.3,0,,,26.76,
Wye,Wye,Wye,202,7/21/2006,5,0,,84,0,,,26.61,
Wye,Wye,Wye,202,7/21/2006,6,0.0936,,88,0,,,26.04,
Wye,Wye,Wye,202,7/21/2006,7,0.504,,86.5,0,,,26.67,
Wye,Wye,Wye,202,7/21/2006,8,0.864,,84,0,,,27.05,
Wye,Wye,Wye,202,7/21/2006,9,1.5408,,81.3,0,,,27.57,
Wye,Wye,Wye,202,7/21/2006,10,2.2392,,78,0,,,28.35,
Wye,Wye,Wye,202,7/21/2006,11,2.6172,,75.3,0,,,29.01,
Wye,Wye,Wye,202,7/21/2006,12,2.7936,,74.4,0,,,29.62,
Wye,Wye,Wye,202,7/21/2006,13,2.8044,,73.8,0,,,29.99,
Wye,Wye,Wye,202,7/21/2006,14,2.61,,72.5,0,,,30.31,
Wye,Wye,Wye,202,7/21/2006,15,2.4336,,70.3,0,,,30.64,
Wye,Wye,Wye,202,7/21/2006,16,1.4364,,70,0,,,30.46,
Wye,Wye,Wye,202,7/21/2006,17,0.4176,,73.9,0,,,29.44,
Wye,Wye,Wye,202,7/21/2006,18,0.3492,,72.1,0,,,27.81,
Wye,Wye,Wye,202,7/21/2006,19,0.216,,78.8,0,,,28.09,
Wye,Wye,Wye,202,7/21/2006,20,0.0036,,80.3,0,,,27.75,
Wye,Wye,Wye,202,7/21/2006,21,0,,76.6,0,,,26.55,
Wye,Wye,Wye,202,7/21/2006,22,0,,77.9,0,,,26.23,
Wye,Wye,Wye,202,7/21/2006,23,0,,79,0,,,25.94,
Wye,Wye,Wye,202,7/21/2006,24,0,,80.9,0,,,25.95,
Wye,Wye,Wye,203,7/22/2006,1,0,,89.2,0,,,24.85,
Wye,Wye,Wye,203,7/22/2006,2,0,,90.1,0,,,24.7,
Wye,Wye,Wye,203,7/22/2006,3,0,,90.9,0,,,24.88,
Wye,Wye,Wye,203,7/22/2006,4,0,,92.2,0,,,25.28,
Wye,Wye,Wye,203,7/22/2006,5,0,,87.5,1.016,,,25.05,
Wye,Wye,Wye,203,7/22/2006,6,0.0288,,94.3,0,,,23.85,
Wye,Wye,Wye,203,7/22/2006,7,0.2988,,95.8,0,,,24.9,
